,VALOR_FATURA
23260,56.35
39929,82.3
14868,24.24
46577,32.12
20948,4037.26
59197,1083.66
14925,93.92
51621,63.38
7455,202.72
27293,725.01
50477,4262.58
18066,24.24
11000,25.3
1401,241.88
37349,1796.69
65144,44.99
1232,3896.84
45430,4185.06
10966,136.86
15320,3498.02
46443,142.12
28050,28.13
8396,24.24
5062,123.69
37347,463.41
44287,55.06
14830,261.06
29448,86.6
12546,471.34
46481,107.66
39140,10158.72
38147,14509.44
27037,49.8
21321,28.02
50608,125.38
55901,587.06
55987,50.49
45539,2568.4
20418,35.54
9958,24.24
65636,32.2
51784,577.51
16911,4906.35
40363,277.02
10361,847.6
30732,20281.41
3841,27.98
10554,5031.58
41320,136.24
49211,1018.81
27084,1421.95
26600,56.35
38576,2416.68
58947,70.9
31071,1723.06
24751,89.81
32152,1904.84
15730,7456.79
18700,306.04
53677,413.01
371,27.98
62530,56.09
38108,6282.61
31290,4697.12
24147,1840.74
57664,27.86
9296,94.26
18735,229.0
19582,24564.35
56505,27.82
65,55.22
57284,547.63
40446,61.09
61240,232.53
44937,390.5
62724,369.99
24152,281.74
5755,48.71
31119,264.8
56427,65.89
12595,39.29
52125,7849.87
6589,937.89
10039,24.24
5630,24.24
60187,2983.16
14627,24.24
4415,28.0
40953,1949.9
22671,359.75
26900,48.84
13775,4318.21
7854,12338.21
61520,1079.3
22538,1015.13
20358,1510.97
49449,108.19
63557,294.61
13302,71.0
40110,68.05
53287,1112.78
43050,161.74
36965,3851.11
56389,5939.22
45632,1987.97
57014,171.87
7086,3821.15
16196,43.09
58380,45.33
1527,242.16
13334,4157.66
9633,24.24
5898,2896.82
43429,2833.18
13559,1209.53
49520,81.57
10378,24.24
4525,3890.04
24379,39.49
46047,718.86
40351,252.05
50087,427.74
32106,47.35
38087,2833.32
52550,48.48
25966,1884.92
9224,2101.55
27687,131.64
22203,241.8
19933,987.73
44336,42.27
26506,5377.76
27435,1376.04
11125,42.34
33641,191.82
46461,3296.44
10974,48.71
26415,160.72
21560,35.52
26785,280.01
22172,2024.91
50172,108.23
60332,19173.36
31601,5170.32
24072,28.04
14854,24.24
18330,16331.48
4358,2213.26
49052,40.78
57757,27.82
12762,3417.98
39827,4093.99
43534,1883.57
33666,30.83
21600,27.98
51684,880.17
40360,30.83
14835,606.8
8123,1697.73
1869,988.42
61782,624.89
20750,42.2
37158,150.94
53597,277.76
42079,39.1
57237,3115.9
57816,75.07
36362,31.42
21292,11186.92
25919,416.96
1257,23016.2
58144,4916.38
17493,3717.73
7527,1851.88
44325,27.41
58226,4964.29
53795,974.38
31200,771.25
26277,5650.27
48359,45.06
1136,606.84
53927,55.92
3619,727.4
16995,1511.89
36293,9590.86
27609,41.05
29978,9420.22
53900,55.87
47649,155.64
8813,5825.13
29628,63.88
3769,24.24
29465,818.04
52815,55.73
64303,1602.21
4516,288.14
40504,734.48
22792,25.05
3664,42.18
11884,387.57
57654,560.07
61104,40.91
10339,215.46
7957,3135.84
6632,1589.81
1783,48.71
32626,26.69
25896,32.39
44411,13020.46
350,68.34
48266,520.72
35170,1840.72
29051,127834.73
1820,28.02
3925,28.0
18531,1270.21
32126,39.17
5378,104.12
25587,2327.29
2796,768.51
39516,30.83
4792,35.54
53469,27.89
5663,65.38
59356,36.44
56116,8975.02
48420,32.12
64401,1339.57
57408,55.87
62451,9286.46
45346,374.23
41490,266.74
8263,61.78
30243,36.74
59009,85.73
35066,11085.85
39870,53.64
33695,6676.8
65510,40.97
13322,707.08
18259,24.24
59106,2557.36
61602,288.48
12935,300.94
65108,2717.92
39147,72.2
53925,125.19
49014,349.6
9497,24.24
17143,503.53
26076,2512.97
47444,695.97
63708,69.43
43755,61.73
31234,72.16
46717,31.89
56565,12120.72
12976,27.98
10793,61.75
51817,482.68
56437,1934.27
7842,35.52
25658,378.65
526,847.01
61178,4417.61
10548,1951.12
18706,42.2
65642,541.76
65015,16333.08
52950,32.12
53669,45.03
2846,1713.0
44322,120.24
28063,32.39
41743,299.3
52241,107.47
18963,4177.4
27597,143.15
25151,71.43
24218,36.74
63607,109.4
32961,65.95
15315,123.76
49927,2355.9
42447,2215.44
2651,1365.01
17674,55.22
34060,499.86
32580,3630.35
18792,28.0
7292,3216.43
8906,43.04
57301,27.82
14327,1048.33
15857,1149.01
21521,24.28
61998,1075.39
8143,131.56
61589,56.79
46171,32.12
49351,9906.4
16783,48.68
50027,4011.3
54569,232.88
4902,12319.59
59899,32.11
32342,5274.61
7296,2031.07
46973,784.84
55405,86.05
24387,465.25
46012,18330.34
24435,643.7
21222,215.99
57889,45.2
53354,469.53
48272,179.29
51161,949.32
8064,42.22
34968,990.78
57580,119.7
65226,71.0
32463,126.36
36872,371.44
26106,264.9
17030,189.56
22865,53.71
5935,42.2
50120,1593.28
45042,82.41
33246,54.05
31457,846.59
30711,136.25
40771,5560.3
30066,71.45
63057,9085.56
13338,24.24
17323,28.0
45308,6895.7
12196,17971.1
58672,1712.88
27500,294.99
53480,5640.33
45448,4028.55
17305,24.24
9112,586.16
45627,5138.12
42209,933.31
64289,9602.53
33352,999.28
63105,12054.06
20639,2935.21
12253,437.82
39574,573.48
17606,28.0
55194,520.83
44030,239.98
32205,189.11
36328,1171.84
43258,5197.22
22558,2163.66
4641,24.24
13213,727.22
11824,1068.67
57986,588.58
44410,1111.76
62119,6578.55
50233,10235.11
44070,32.23
55453,27.82
891,24.41
21162,203.16
39493,1905.16
17866,68.22
14765,28.0
31856,179.79
23052,99.35
26022,56.35
41034,26.72
41204,2017.77
4966,42.18
40947,701.24
42513,854.27
35074,27.32
43332,1700.89
37596,19.76
44970,50.21
6922,24.24
50184,247.62
52051,32.12
26613,160.98
22078,242.14
6056,42.2
49787,69.2
31899,46.46
41865,1861.3
23118,57.73
60587,350.57
52170,15353.78
58736,655.24
18354,116.28
22978,849.3
17764,24.24
62719,27.82
15881,437.81
8245,39.2
50367,6756.35
34725,260.51
14379,27.98
39751,66.46
43207,590.44
61826,71.14
9316,9625.2
232,323.21
6385,42.34
20233,59.96
32471,609.34
6190,48.74
44538,1505.37
50188,108.34
23663,1739.21
64301,9111.19
15797,9509.28
22635,92.81
43010,82.38
3565,39.2
44124,1068.95
75,116.68
50757,7739.96
3801,24.54
45940,1896.22
13064,569.78
19108,136.74
9805,104.19
29570,2187.96
50647,142.4
57841,8479.2
35625,56.58
10160,24.24
24356,31.14
30412,17279.93
37835,4364.22
13880,31.76
49385,12507.92
35430,2175.67
53411,18059.04
18373,86.34
61807,313.36
55389,27.82
41689,2290.45
47692,8853.5
28471,279.96
10343,123.55
1492,104.42
32031,299.39
33670,94.88
6984,3214.91
25174,2930.98
14728,31.78
22809,596.38
6947,42.18
22712,38.97
38400,46.46
35819,2924.83
46030,6038.04
2198,165.33
28981,51.28
21725,104.17
60940,1226.7
39303,4960.92
48980,36.43
58933,8812.2
9755,24.24
23612,1909.12
26314,21239.66
31641,19.76
62981,428.6
26512,48.96
30126,56.35
56499,32.15
57236,355.1
42034,67.99
9413,387.98
32567,6337.81
39775,3958.5
23807,2395.31
35820,271.42
57094,49.49
22757,28.59
20660,28.02
11854,452.99
42087,30.83
39659,26.7
47198,5767.5
34314,27.2
3232,68.29
29527,4800.63
46468,21.63
57528,32.15
11205,9153.73
23051,2103.58
7717,43.04
7659,35.58
29317,75.83
53318,32.15
9723,71.0
62180,4529.34
35001,62.15
37725,2725.68
24925,776.0
41567,866.92
39718,627.22
43875,5833.9
22358,43.29
2953,18977.39
39239,32100.85
57293,556.9
2138,28.04
36258,1744.34
30708,13269.32
20172,71.19
32926,82.39
1066,827.64
6915,907.93
22211,371.3
14632,2139.2
30817,280.82
37655,26.7
10362,42.18
17171,2393.16
27770,5896.39
25044,1491.93
21331,1110.96
41090,143.3
20866,28.0
4456,48.71
62974,1301.17
9424,6878.98
18807,748.55
57714,85.73
6180,11686.02
57503,32.15
1189,28.1
2416,520.55
15527,136.89
52237,27.85
55721,1802.62
40705,16827.05
31759,6652.06
24960,1585.91
44704,43.18
52538,6306.25
1542,35.46
25921,45.44
59145,32.15
61200,37058.1
27087,563.58
33024,19.76
21264,254.87
6154,54.29
48921,32.12
11009,55.53
15367,189.9
48790,4465.73
26709,505.54
50428,5763.47
20069,223.17
27355,50.63
27744,48.82
24791,63.51
10709,1008.37
35136,27.2
19828,1008.28
42914,591.13
4417,504.43
16111,570.23
14195,4128.58
61037,49.67
12380,2051.42
27414,48.82
6989,1309.38
24548,69.71
16077,24.24
924,24.24
60738,1182.59
36938,1949.9
62879,49.29
34393,1220.8
5589,71.0
22570,5529.38
29437,951.3
25958,794.61
63073,2054.25
23655,2652.27
26655,48.8
26718,725.02
31410,179.69
63905,32.29
8055,4295.34
18730,86.36
46619,332.34
51035,2490.23
8398,123.99
24726,31.93
28593,32.39
31037,525.05
23693,69.43
47916,635.33
54963,51041.18
48588,26046.89
65543,8396.82
8004,24.24
1441,8806.95
14954,5357.39
62050,36.78
34346,167.56
53895,36.4
51251,49.29
43832,39.78
44184,1251.16
39904,2458.6
56325,49.29
12172,65.46
20121,43.17
16499,4130.06
40990,2612.21
21107,14986.48
45246,1870.02
16182,31.32
47062,32.04
45079,26.7
53134,8203.34
2143,65.65
25427,2698.79
44578,1689.84
62930,7718.04
51845,55.87
7980,29.27
62769,3606.94
22102,55.47
62194,36.68
36850,136.7
18226,24.24
3047,2594.88
53516,6968.7
54244,142.91
22366,28.26
11260,3074.39
30341,794.57
62678,7736.36
29438,1725.81
54172,6605.15
62805,5563.47
44195,47.63
24430,10726.57
1514,84289.84
50538,8225.89
22954,346.88
26980,50.05
38705,266.21
25221,4320.28
61097,32.15
16219,59.96
8660,7032.64
60899,40.82
10570,24.24
917,1149.49
15842,2133.17
32634,1732.94
8278,24.24
25745,841.86
19530,2133.8
54967,75.36
8307,3037.24
40851,30.82
57829,2451.34
32541,2590.39
38807,298.0
19254,42.18
24827,520.13
30466,2865.17
9076,136.96
11930,27.98
42010,245.73
36618,2016.4
21559,146.46
52075,12183.62
51289,48.58
58467,168.37
43275,16902.58
11027,5546.93
42506,1573.8
35759,35.63
6907,48.61
36776,867.1
61025,3722.33
42669,1783.8
14172,4793.24
17697,28.0
9032,42.46
56403,131.39
51076,925.3
1300,1572.49
44932,66.04
47396,375.74
56953,108.24
18355,55.24
60349,4671.92
42260,150.7
43414,4831.85
60849,233.54
9108,3397.85
38042,104.03
28941,372.06
61154,45.12
40749,2127.24
9210,847.81
22180,418.58
41005,26.69
50873,787.36
44018,128.88
26063,3094.02
41622,2176.26
53541,219.1
4841,104.19
40247,67.96
34145,26.79
20080,891.74
12314,54.26
23234,86.68
12615,3068.28
48301,27.9
30584,30.83
3876,24.24
6250,2513.64
33793,60.82
23684,53.91
19784,718.49
32089,53.64
38890,3331.26
42519,39.09
52747,3389.47
4964,48.69
22873,1518.34
5550,48.71
23670,86.56
34535,4888.82
50562,277.64
18904,48.71
36920,226.09
57048,3860.98
62937,97.96
16081,55.28
19795,28.02
42722,34.97
57860,1709.1
29629,443.64
23179,79.35
51348,291.83
56175,59782.56
3191,49.06
8330,15404.64
32183,3652.63
6387,202.57
21061,2052.35
227,767.46
42333,120.01
52376,32.18
52592,28.25
31522,427.03
17545,255.4
31934,281.17
49244,3803.43
17942,1068.2
53487,167.22
4987,2554.61
49972,5656.47
7370,1408.94
57516,32.15
58545,32.11
48162,1642.0
24214,3001.18
37457,3608.17
60773,560.52
10067,74.73
23265,48.8
53549,49.48
64041,413.23
55379,28.9
20862,31.76
45712,1824.0
43775,27.11
60853,4541.35
53331,56.04
601,31.82
52035,122.19
38866,136.99
57712,538.36
4912,8992.2
40350,60.82
4332,2753.4
24510,44.26
49309,40.75
57142,2818.75
3130,1593.61
28207,32.39
7437,451.87
21205,27.98
27694,169.97
37705,1181.94
54500,36.44
44550,1349.74
41400,2281.34
58019,4715.08
52636,36.4
2354,337.62
46318,45.0
46290,48.48
52635,65.05
9012,317.83
30654,150.67
42494,276.84
55202,144.65
63901,32.2
44505,20640.46
52566,653.6
43473,6183.42
8953,3055.45
10651,418.21
33934,4754.22
60785,16233.68
24870,63.76
16280,24.24
11063,2833.09
9122,7719.25
27369,3281.44
45843,4955.6
21396,35.52
10044,24.24
54168,7006.4
43961,31.43
24514,44.34
4500,39.26
10026,4623.15
47022,63.32
4143,949.58
16829,24.24
11021,42.18
58666,4985.26
15721,24.24
6008,42.2
14348,1450.2
41137,3609.07
59436,493.84
6505,232.62
30693,591.18
32808,3320.31
22405,278.89
27085,14444.05
45294,53.73
16799,114.15
63988,108.93
45026,24717.63
25068,69.31
13134,27.98
30964,26.69
52740,32.11
43665,5953.4
31353,1578.76
46514,996.06
51602,7118.83
41002,59.76
42162,13620.18
9192,2131.22
36693,30.84
10487,48.71
34318,531.69
56019,27.82
36728,26.7
30177,1509.42
38386,4726.78
28527,5923.27
62995,113.63
43035,5378.61
12413,3598.28
62362,63.44
59609,32.15
20586,2859.4
19394,807.31
48366,40.75
37533,46.46
11415,6396.51
39814,99.83
34375,993.68
4702,35.48
26175,671.99
20736,55.31
27840,28.04
61530,9134.81
26580,28.12
14625,43.05
62570,1878.12
42317,1352.8
21973,646.12
30479,1491.18
29769,5377.46
53232,3759.3
34552,17079.17
43688,116.28
47957,36.41
32655,82.39
58305,72.86
28969,36.88
48943,3995.9
62961,189.26
24601,459.19
53955,10983.81
57508,63.44
31075,32.34
20537,151.64
47476,355.12
27662,32.39
34351,2941.55
62633,13249.98
48146,311.81
58368,49.29
28449,49.8
3086,9490.56
45588,55.88
45297,85.2
10937,31.76
9233,242.0
43184,161.67
1743,3869.03
16766,24.24
52194,32.12
14123,42.94
21754,159.32
53913,502.82
21699,767.23
43566,1769.32
7211,213.38
61226,3558.19
47637,333.14
50413,63.37
16378,27.98
45319,68.35
11471,3777.69
55199,55.92
64561,49.29
2142,24.24
48620,70.81
55867,32.15
46168,9098.11
37608,4183.7
33371,2280.9
43205,26.69
2301,17.94
52408,2584.36
42236,72.47
49848,262.89
61123,95.18
19877,6192.71
28400,86.45
23752,3744.59
37990,53.63
17935,1429.92
61727,707.0
30091,28.14
26418,56.35
25605,817.31
8002,807.14
15470,6393.44
47849,15892.15
62627,11325.46
46360,764.32
21111,255.29
42279,1706.89
5470,24.24
53274,217.08
42267,26.69
32705,815.7
5242,35.46
21388,48.71
34780,27.4
6940,707.79
28276,32.39
19492,1188.56
64258,298.89
19103,8117.21
61048,904.94
60422,263.58
55197,3673.52
4671,48.71
6525,84.93
24839,634.09
42486,30.83
28460,506.14
31585,525.12
50226,55.81
4232,1515.55
11327,12630.16
4286,289.7
36249,1416.73
7164,1289.29
18778,175.46
14201,24.24
40035,1030.8
57229,160.23
11851,17.94
56662,63.6
9860,3166.12
27532,63.9
189,55.24
58419,1531.67
59165,292.63
35571,303.34
8702,1791.48
37874,19.76
35301,54.66
23468,249.91
131,2597.54
65686,133.0
64317,7069.99
45337,164.84
9048,17.94
36626,68.01
12809,2434.74
12786,60.0
19325,42.18
32489,1154.61
23174,8283.95
25735,91.14
37992,6026.09
47538,217.09
4917,24.34
41861,30.83
4001,305.13
13389,24.24
40670,1743.81
50341,36.43
38679,19.76
51275,20726.57
43379,6652.34
10729,1028.52
50279,49.29
3691,28.54
5069,13902.27
16297,24.24
59957,1604.83
12033,27.98
54206,68.6
34589,2917.68
43977,1877.45
35740,61.83
47478,107.44
65078,188.77
42378,6578.68
2041,24.24
52533,62.17
50900,596.2
46572,889.49
40913,60.79
40474,16816.79
49908,539.76
48932,387.61
54409,233.08
35637,688.25
9585,78.63
19341,27.98
34078,536.36
54029,4057.8
16925,61.77
48324,571.97
45142,713.85
41375,9300.82
3964,1711.07
37986,30.82
58074,32.15
28897,302.09
8764,1630.47
1473,48.73
30045,32.39
61813,107.46
39965,266.58
678,68.29
61640,11783.88
5128,23254.23
15504,2162.7
31384,30.83
42871,39.1
57751,27.82
33533,30.83
40253,1032.33
32465,31.42
16811,48.68
6580,317.69
58285,1314.88
5642,108.93
64794,1093.38
31188,28.04
49230,577.88
60281,9817.05
33864,119.76
43183,345.62
51187,36.4
62363,63.56
17077,42.2
16178,1977.21
16698,2251.94
6272,24.26
26559,3557.32
49602,27.82
39786,5511.54
50998,4170.23
24927,764.55
29408,112.14
122,24.26
2727,35.46
7034,55.27
247,849.29
39945,733.9
31762,34.97
51984,48.42
55539,48.46
21045,228.95
33555,94.99
27964,32.39
2803,5186.93
10571,61.79
32064,25581.42
4327,48.71
26209,28.06
57204,32.11
63620,28.0
29954,7063.04
62495,5022.82
7006,136.98
16639,27.98
35318,47.65
5917,338.04
22241,2112.15
64075,2702.96
51352,4817.0
26431,1003.6
57700,633.77
30988,72.02
788,7464.14
35375,73.87
40213,591.2
18276,48.71
38651,21277.97
61442,2285.8
48486,482.73
45595,55.96
11280,1699.34
34031,1176.46
15658,2273.53
38562,53.64
47893,5525.83
43241,26.99
16188,441.07
38712,103.92
24757,31.93
57098,143.83
1421,626.78
43362,60.8
59397,28.6
37910,30.83
52809,150.97
30404,32.39
61827,48.51
22323,46.53
55324,260.42
63774,7961.2
30480,8358.19
41795,30.85
32063,18125.87
17599,263.04
1518,242.32
25171,36.83
44667,1888.11
18981,138.97
42319,75.19
9910,86.3
10046,31.72
59731,27.82
18991,123.82
22185,146.46
20424,27.98
30769,2944.66
44547,1153.46
30678,42.64
8806,189.53
16218,522.29
59033,3188.22
36745,30.83
956,5026.88
7873,2314.97
46758,476.44
3299,136.9
7999,8499.71
30220,48.8
30003,28.06
2096,24.24
39895,2967.39
36698,5260.35
13223,146.92
36973,75.13
4319,42.18
13565,1477.76
10357,606.76
50671,21916.58
14497,1428.67
38874,67.99
30620,1132.26
35691,313.06
60412,1988.61
39447,9409.39
11468,27.98
18955,42.18
12571,3436.32
6424,3620.29
10703,3337.24
20117,371.23
41672,2502.54
44859,34.95
11324,17.94
35067,35.47
32737,426.95
26966,2141.96
33047,46.46
35109,257.53
41041,26.77
10396,2514.99
23643,702.21
48372,27.82
53888,32.15
51772,425.67
43936,31.42
16653,27.98
36261,30.82
5322,629.5
65138,1738.0
9730,55.28
64354,2812.42
46817,86.24
16101,33.35
2083,24.24
29132,36.8
35405,31.41
57438,985.05
9913,3056.44
17870,499.14
47075,1820.54
12313,3014.63
21554,42.94
43837,360.16
30052,108.62
44217,624.59
13690,86.29
12765,61.77
11101,87.78
25128,49.8
50748,63.35
39424,48.49
6934,807.14
50697,7197.84
18805,3870.92
33092,68.01
45817,64.04
32740,237.49
13087,270.38
60550,27.82
7704,24.24
1987,504.66
57363,2515.43
3904,521.93
38745,53.49
61722,116.3
38536,46.46
22670,103.6
56244,1455.43
61879,368.04
64916,2878.97
23442,49.15
44440,10716.38
61194,27.82
5939,707.87
21950,51.84
30922,30.83
13777,24.24
7105,232.05
49646,330.48
38275,3961.14
2040,25.47
5950,1028.26
24111,410.41
53741,1203.48
25163,279.91
22831,30.9
30518,46.59
39628,26.69
43420,287.72
10210,24.43
14725,84.61
19297,2057.05
36512,4624.5
49510,8068.72
5865,2833.57
24812,741.23
16288,261.24
783,65.55
7523,123.8
47994,32.12
30890,24028.0
53410,2588.39
53198,27.82
33877,54.02
12278,647.09
44231,128.7
21083,372.59
19614,4461.76
64547,36.59
25720,28.04
24962,173.3
38983,3629.84
5215,24.24
57234,40.78
64217,641.17
9890,24.24
18830,3240.49
5571,48.71
51125,27.82
59373,32.11
2389,2113.32
51409,27.82
19355,33517.85
57602,2912.43
24779,48.41
5498,6014.79
7584,84.67
16227,13468.2
41925,627.81
63447,40.97
41965,712.09
37828,14718.55
35709,78.61
3531,2611.42
43498,6025.82
49111,5628.27
63333,2295.39
55774,49.49
29251,8544.03
5519,867.75
330,426.78
26720,523.62
6341,348.99
51853,63.37
40803,4442.57
4393,229.14
30502,933.76
17300,387.89
43535,39.12
46981,1772.87
5224,68.26
33644,6365.53
55165,677.29
5217,3985.5
60196,1620.55
9359,1349.18
25933,71.43
2246,39.28
4074,55.22
15105,27.98
3090,669.01
23380,1747.15
451,606.82
5649,3847.25
41701,43.34
49803,68.76
20469,27.98
38810,1640.42
10050,1360.9
49043,2953.44
24409,56.3
46307,1224.69
58611,655.24
25556,32.39
24037,2585.95
21081,123.96
50133,27.96
18403,3939.86
58677,157.24
64405,5743.18
27926,3137.78
7956,194.53
29407,161.45
56271,27.82
55658,1089.19
53675,55.72
33843,30.84
55990,20.59
20102,27.98
38505,7483.19
4538,766.61
26241,1537.38
60462,350.36
29312,1258.81
10084,42.18
59799,55.98
60732,32.2
59770,3163.67
805,184.98
34485,3022.11
38485,47.3
56480,3001.31
9399,232.68
40660,500.56
50343,55.73
49434,202.18
33605,93.15
50718,55.9
35435,126.2
11719,2294.42
59769,2911.89
42701,35.0
50625,21585.14
58998,361.3
33498,554.24
29042,42127.64
40844,6418.28
16496,31.74
55786,927.66
44726,314.43
57594,70.95
22620,65.91
17112,166.0
64423,1802.89
21996,51.86
4982,42.18
62966,36306.78
50568,141.84
59619,36.44
39912,26.69
25241,56.41
63104,2110.24
351,1188.91
51240,48.41
49652,2606.94
35080,48.48
31386,103.35
89,59.98
57371,1572.65
15302,1248.24
23706,1492.75
35830,5560.35
33378,53.64
3768,24.24
42720,26.7
36989,371.43
62321,1505.63
49141,756.68
58506,97.63
25361,484.52
30771,30.08
52121,48.44
41755,26.75
31957,3743.29
24746,118.81
59653,49.49
34897,73.03
33193,53.65
53053,247.44
4762,42.18
3147,44.13
19499,136.91
57419,48.56
10080,2318.74
35500,27.2
41852,8494.53
63541,86.41
8164,1209.09
55806,995.43
62561,3678.07
46504,32.14
23808,28.06
22149,217.09
14403,48.71
35229,31.44
13569,405.2
8351,907.83
23163,2074.73
25932,41.11
55108,27.82
49910,62.25
58616,116.87
30297,14271.33
45601,6062.91
36533,15202.5
26376,219.31
29685,391.2
5423,24.24
17630,28.0
42148,2502.57
45868,857.45
23861,50.31
38170,9846.01
45921,1783.7
20756,3679.42
56678,3998.67
16754,586.72
63131,1548.08
47812,78.31
59874,144.06
46680,48.08
47581,49.29
32647,4941.04
61363,7880.72
21031,104.01
61435,40.74
30209,152.25
60119,67.51
18055,27.98
35577,47.65
32374,2325.8
54515,312.32
13919,1129.39
37840,208.75
18378,387.54
57537,2196.6
25349,1630.88
46744,437.04
20568,1128.62
63500,3910.75
32837,26.69
11927,48.55
33431,30.83
34244,8294.0
1664,28.04
61340,731.05
56844,32.11
13434,24.24
64973,55.98
15012,1048.65
14132,421.09
60974,1088.9
21235,1931.74
24025,4995.43
24534,44.34
13978,3540.54
14382,8379.8
21878,39.28
44846,47.38
62894,78.61
17621,114.01
40950,4965.54
3167,4485.17
36129,203.62
14953,1937.68
17217,6486.97
55695,32.15
17269,9564.21
24116,48.98
4754,24.24
35985,677.07
21178,2854.69
45027,859.04
40459,26.7
32450,53.64
20316,24.24
27428,2209.1
2684,1312.2
40681,288.84
40232,3166.39
62922,62.91
37205,30.83
6773,5687.84
57213,408.26
35215,31.55
41653,68.01
27920,56.35
34598,195.38
2714,42.94
52466,40.95
16786,31.72
59412,56.14
37690,910.43
35620,3618.6
44597,48.8
13807,28.0
59889,49.71
3862,42.18
21166,887.66
29668,563.44
55174,27.86
64186,137.48
53901,27.82
13527,1108.65
60201,32.15
28329,5508.14
57584,36.44
3934,114.05
9363,271.85
5654,48.87
18303,27.98
12605,520.24
37453,1065.88
23495,1892.12
11407,86.3
50780,6654.98
37227,26.85
37617,408.72
29694,2790.64
39513,65.94
6918,3796.49
20916,4530.26
9897,86.37
18481,24.28
62162,143.68
14537,31.76
46767,4239.64
57861,40.78
65413,1185.2
38636,26.69
57320,759.03
46624,10570.14
1970,35.56
14599,3136.14
34191,2016.35
15114,5923.85
